,Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Original Air Date,Episode Title,Anchor,Industry,Business Description,Number of Presenters,Pitchers Average Age,Pitchers State,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Deal Valuation,Number of Sharks in Deal,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Ritesh Present,Amit Present,Guest Present,Ashneer_present,Azhar_present,Ghazal_present,Deepinder_present,Radhika_present,Vikas_present,Ronnie_present,Varun_present,Ashneer_deal,Azhar_deal,Ghazal_deal,Deepinder_deal,Radhika_deal,Vikas_deal,Ronnie_deal,Varun_deal,deal_amount_per_shark,equity_per_shark
0,1,BluePineFoods,1,1,20 Dec 2021,04 Feb 2022,20 Dec 2021,Badlegi Business Ki Tasveer,Rannvijay Singh,Food and Beverage,Frozen Momos,3,Middle,Delhi,50.0,5.0,1000.0,1,1,75.0,16.0,469.0,3,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.0,5.333333333333333
1,1,BoozScooters,1,2,20 Dec 2021,04 Feb 2022,20 Dec 2021,Badlegi Business Ki Tasveer,Rannvijay Singh,Vehicles/Electrical Vehicles,Renting e-bike for mobility in private spaces,1,Young,Gujarat,40.0,15.0,267.0,1,1,40.0,50.0,80.0,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.0,25.0
2,1,HeartUpMySleeves,1,3,20 Dec 2021,04 Feb 2022,20 Dec 2021,Badlegi Business Ki Tasveer,Rannvijay Singh,Beauty/Fashion,Detachable Sleeves,1,Young,Delhi,25.0,10.0,250.0,1,1,25.0,30.0,83.0,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,15.0
3,1,TagzFoods,2,4,20 Dec 2021,04 Feb 2022,21 Dec 2021,"Insaan, Ideas Aur Sapne",Rannvijay Singh,Food and Beverage,Healthy Potato Chips Snacks,2,Middle,Karnataka,70.0,1.0,7000.0,1,1,70.0,2.75,2545.0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70.0,2.75
4,1,HeadAndHeart,2,5,20 Dec 2021,04 Feb 2022,21 Dec 2021,"Insaan, Ideas Aur Sapne",Rannvijay Singh,Children/Education,Brain Development Course,4,Middle,Punjab,50.0,5.0,1000.0,0,0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
5,1,Agritourism,2,6,20 Dec 2021,04 Feb 2022,21 Dec 2021,"Insaan, Ideas Aur Sapne",Rannvijay Singh,Agriculture,Tourism,2,Middle,Maharashtra,50.0,5.0,1000.0,0,0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
6,1,qZenseLabs,3,7,20 Dec 2021,04 Feb 2022,22 Dec 2021,Aam Aadmi Ke Business Ideas,Rannvijay Singh,Food and Beverage,Food Freshness Detector,2,Middle,"Delhi,Punjab",100.0,0.25,40000.0,1,0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7,1,Peeschute,3,8,20 Dec 2021,04 Feb 2022,22 Dec 2021,Aam Aadmi Ke Business Ideas,Rannvijay Singh,Beauty/Fashion,Disposable Urine Bag,1,Young,Maharashtra,75.0,4.0,1875.0,1,1,75.0,6.0,1250.0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,6.0
8,1,NOCD,3,9,20 Dec 2021,04 Feb 2022,22 Dec 2021,Aam Aadmi Ke Business Ideas,Rannvijay Singh,Food and Beverage,Energy Drink,2,Middle,Karnataka,50.0,2.0,2500.0,1,1,20.0,15.0,133.0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,15.0
9,1,CosIQ,4,10,20 Dec 2021,04 Feb 2022,23 Dec 2021,Entrepreneurship Ki Wave,Rannvijay Singh,Beauty/Fashion,Intelligent Skincare,2,Middle,Delhi,50.0,7.5,667.0,1,1,50.0,25.0,200.0,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,12.5
10,1,JhaJiAchaar,4,11,20 Dec 2021,04 Feb 2022,23 Dec 2021,Entrepreneurship Ki Wave,Rannvijay Singh,Food and Beverage,Pickle,2,Old,Bihar,50.0,10.0,500.0,1,1,56.6,5.62,1007.0,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3,2.81
11,1,Bummer,4,12,20 Dec 2021,04 Feb 2022,23 Dec 2021,Entrepreneurship Ki Wave,Rannvijay Singh,Beauty/Fashion,Underwear,1,Young,Gujarat,75.0,4.0,1875.0,1,1,75.0,7.5,1000.0,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,3.75
12,1,RevampMoto,5,13,20 Dec 2021,04 Feb 2022,24 Dec 2021,Hunt For Interesting Business,Rannvijay Singh,Vehicles/Electrical Vehicles,E-Bike Mitra bud-e RM,3,Young,Maharashtra,100.0,1.0,10000.0,1,1,100.0,1.5,6667.0,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0.75
13,1,HungryHead,5,14,20 Dec 2021,04 Feb 2022,24 Dec 2021,Hunt For Interesting Business,Rannvijay Singh,Food and Beverage,Restaurant serving 80 types of Maggi,2,Middle,Maharashtra,50.0,5.0,1000.0,0,0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
14,1,ShrawaniEngineers,5,15,20 Dec 2021,04 Feb 2022,24 Dec 2021,Hunt For Interesting Business,Rannvijay Singh,Beauty/Fashion,Belly Button Shaper,2,Middle,Maharashtra,20.0,10.0,200.0,0,0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
15,1,SkippiIcePops,6,16,20 Dec 2021,04 Feb 2022,27 Dec 2021,"New Week, New Ideas",Rannvijay Singh,Food and Beverage,Ice-Pops,2,Middle,Telangana,45.0,5.0,900.0,1,1,100.0,15.0,667.0,5,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.0,3.0
16,1,Menstrupedia,6,17,20 Dec 2021,04 Feb 2022,27 Dec 2021,"New Week, New Ideas",Rannvijay Singh,Children/Education,Menstrual Awareness Comic,2,Middle,Gujarat,50.0,10.0,500.0,1,1,50.0,20.0,250.0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,20.0
17,1,Hecoll,6,18,20 Dec 2021,04 Feb 2022,27 Dec 2021,"New Week, New Ideas",Rannvijay Singh,Beauty/Fashion,Pollution Resistant Fabric - Healthy Cover For All,1,Middle,Telangana,100.0,1.0,10000.0,0,0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
18,1,RaisingSuperstars,7,19,20 Dec 2021,04 Feb 2022,28 Dec 2021,A Never Give Up Spirit,Rannvijay Singh,Children/Education,Child Development App,2,Middle,Haryana,100.0,2.0,5000.0,1,1,100.0,4.0,2500.0,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.0,2.0
19,1,Torch-it,7,20,20 Dec 2021,04 Feb 2022,28 Dec 2021,A Never Give Up Spirit,Rannvijay Singh,Children/Education,Gadgets for visually impaired people,1,Middle,Gujarat,75.0,1.0,7500.0,1,0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
20,1,Kavach,7,21,20 Dec 2021,04 Feb 2022,28 Dec 2021,A Never Give Up Spirit,Rannvijay Singh,Children/Education,Report bullying incidents,2,Young,Haryana,5.0,10.0,50.0,1,1,5.0,10.0,50.0,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5.0
21,1,LaKheerDeli,7,22,20 Dec 2021,04 Feb 2022,28 Dec 2021,A Never Give Up Spirit,Rannvijay Singh,Food and Beverage,Kheer in variety of flavors,3,Middle,Maharashtra,50.0,7.5,667.0,1,0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
22,1,BeyondSnack,8,23,20 Dec 2021,04 Feb 2022,29 Dec 2021,Shark Ko Impress Karne Wale Ideas,Rannvijay Singh,Food and Beverage,Kerala Banana Chips,1,Middle,Kerala,50.0,2.5,2000.0,1,1,50.0,2.5,2000.0,2,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.0,1.25
23,1,VivalyfInnovations,8,24,20 Dec 2021,04 Feb 2022,29 Dec 2021,Shark Ko Impress Karne Wale Ideas,Rannvijay Singh,Medical/Health,Easy Life Prickless Diabetes Testing Machine,2,Young,Telangana,56.0,7.5,747.0,1,1,56.0,33.33,168.0,2,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,16.665
24,1,MotionBreeze,8,25,20 Dec 2021,04 Feb 2022,29 Dec 2021,Shark Ko Impress Karne Wale Ideas,Rannvijay Singh,Vehicles/Electrical Vehicles,Smart Electric Motorcycle,4,Middle,Gujarat,30.0,3.0,1000.0,1,1,30.0,6.0,500.0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30.0,6.0
25,1,Altor,9,26,20 Dec 2021,04 Feb 2022,30 Dec 2021,Defining Innovations,Rannvijay Singh,Manufacturing,Smart Helmets,4,Young,West Bengal,50.0,5.0,1000.0,1,1,50.0,7.0,714.0,2,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,3.5
26,1,Ariro,9,27,20 Dec 2021,04 Feb 2022,30 Dec 2021,Defining Innovations,Rannvijay Singh,Manufacturing,Wooden Toys,2,Young,Tamil Nadu,50.0,2.5,2000.0,1,1,50.0,10.0,500.0,2,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,5.0
27,1,KabiraHandmad,9,28,20 Dec 2021,04 Feb 2022,30 Dec 2021,Defining Innovations,Rannvijay Singh,Food and Beverage,Healthy Edible Oils dairy products spices flour,2,Middle,Rajasthan,100.0,5.0,2000.0,1,0,0.0,0.0,0.0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
28,1,Nuutjob,10,29,20 Dec 2021,04 Feb 2022,31 Dec 2021,Passion About Entrepreneurship,Rannvijay Singh,Beauty/Fashion,Male Intimate Hygiene deo spray,2,Young,Gujarat,25.0,5.0,500.0,1,1,25.0,20.0,125.0,3,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333333334,6.666666666666667
29,1,Meatyour,10,30,20 Dec 2021,04 Feb 2022,31 Dec 2021,Passion About Entrepreneurship,Rannvijay Singh,Food and Beverage,Eggs,3,Middle,Maharashtra,30.0,5.0,600.0,1,1,30.0,20.0,150.0,3,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,6.666666666666667
30,1,EventBeep,10,31,20 Dec 2021,04 Feb 2022,31 Dec 2021,Passion About Entrepreneurship,Rannvijay Singh,Children/Education,Student Community App EdTech,3,Young,Maharashtra,30.0,2.0,1500.0,1,1,30.0,3.0,1000.0,3,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.0,1.0
31,1,Gopal's56,11,32,20 Dec 2021,04 Feb 2022,03 Jan 2022,Investment Paane Ka Sapna,Rannvijay Singh,Food and Beverage,Fiber Ice Cream,1,Middle,Delhi,30000.0,25.0,120000.0,0,0,0.0,0.0,0.0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
32,1,ARRCOATSurfaceTextures,11,33,20 Dec 2021,04 Feb 2022,03 Jan 2022,Investment Paane Ka Sapna,Rannvijay Singh,Manufacturing,Wall Building Surface Textures,3,Middle,Delhi,50.0,5.0,1000.0,1,1,50.0,15.0,333.0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,15.0
33,1,Farda,11,34,20 Dec 2021,04 Feb 2022,03 Jan 2022,Investment Paane Ka Sapna,Rannvijay Singh,Beauty/Fashion,Customised Streetwear,2,Young,Maharashtra,30.0,10.0,300.0,1,1,30.0,20.0,150.0,2,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,10.0
34,1,Auli,12,35,20 Dec 2021,04 Feb 2022,04 Jan 2022,Ek Idea Aur Uske Do Sides,Rannvijay Singh,Beauty/Fashion,Ayurvedic Products Skincare Lifestyle,1,Middle,West Bengal,75.0,4.0,1875.0,1,1,75.0,15.0,500.0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,15.0
35,1,SweeDesi,12,36,20 Dec 2021,04 Feb 2022,04 Jan 2022,Ek Idea Aur Uske Do Sides,Rannvijay Singh,Food and Beverage,Indian Sweets Online,2,Middle,Maharashtra,40.0,3.0,1333.0,0,0,0.0,0.0,0.0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
36,1,LOKA,12,37,20 Dec 2021,04 Feb 2022,04 Jan 2022,Ek Idea Aur Uske Do Sides,Rannvijay Singh,Technology/Software,Metaverse App,1,Young,Delhi,40.0,5.0,800.0,1,1,40.0,24.0,167.0,3,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.333333333333334,8.0
37,1,Annie,13,38,20 Dec 2021,04 Feb 2022,05 Jan 2022,Ideas By Young Entrepreneurs,Rannvijay Singh,Children/Education,Thinkerbell labs Braille Literary Device,4,Young,Karnataka,30.0,0.5,6000.0,1,1,105.0,3.0,3500.0,3,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,1.0
38,1,Carragreen,13,39,20 Dec 2021,04 Feb 2022,05 Jan 2022,Ideas By Young Entrepreneurs,Rannvijay Singh,Manufacturing,Eco-Friendly boxes,2,Middle,Madhya Pradesh,50.0,10.0,500.0,1,1,50.0,20.0,250.0,2,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,10.0
39,1,TheYarnBazaar,13,40,20 Dec 2021,04 Feb 2022,05 Jan 2022,Ideas By Young Entrepreneurs,Rannvijay Singh,Manufacturing,Yarn-Trading App Online Marketplace for Yarn,1,Middle,Maharashtra,50.0,2.0,2500.0,1,1,100.0,10.0,1000.0,4,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.0,2.5
40,1,TheRenalProject,14,41,20 Dec 2021,04 Feb 2022,06 Jan 2022,Naye Aur Nayab Pitchers,Rannvijay Singh,Medical/Health,Home Dialysis Treatment,1,Middle,Maharashtra,100.0,3.0,3333.0,1,1,100.0,6.0,1667.0,2,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,3.0
41,1,MorrikoPureFoods,14,42,20 Dec 2021,04 Feb 2022,06 Jan 2022,Naye Aur Nayab Pitchers,Rannvijay Singh,Food and Beverage,Healthy Food Snacks Kamdhenu foods,3,Middle,Gujarat,100.0,3.0,3333.0,1,0,0.0,0.0,0.0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
42,1,GoodGoodPiggy,14,43,20 Dec 2021,04 Feb 2022,06 Jan 2022,Naye Aur Nayab Pitchers,Rannvijay Singh,Technology/Software,Digital Piggy Bank,2,Young,Delhi,45.0,5.0,900.0,0,0,0.0,0.0,0.0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
43,1,HammerLifestyle,15,44,20 Dec 2021,04 Feb 2022,07 Jan 2022,It's Time To Change,Rannvijay Singh,Electronics,Smart Audio Products,3,Young,Haryana,30.0,3.0,1000.0,1,1,100.0,40.0,250.0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,40.0
44,1,PNTRobotics,15,45,20 Dec 2021,04 Feb 2022,07 Jan 2022,It's Time To Change,Rannvijay Singh,Technology/Software,Robotics and Automation Solutions,2,Young,Maharashtra,50.0,4.0,1250.0,1,1,25.0,25.0,100.0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0
45,1,Cocofit,15,46,20 Dec 2021,04 Feb 2022,07 Jan 2022,It's Time To Change,Rannvijay Singh,Food and Beverage,Coconut based beverage franchise,3,Middle,Telangana,5e-05,5.0,0.0,1,1,5e-05,5.0,0.0,3,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667e-05,1.6666666666666667
46,1,BambooIndia,16,47,20 Dec 2021,04 Feb 2022,10 Jan 2022,Winning The Sharks Trust,Rannvijay Singh,Manufacturing,Bamboo Products,2,Middle,Maharashtra,80.0,4.0,2000.0,1,1,50.0,3.5,1429.0,2,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.0,1.75
47,1,FlyingFur,16,48,20 Dec 2021,04 Feb 2022,10 Jan 2022,Winning The Sharks Trust,Rannvijay Singh,Animal/Pets,Dog pets Hygiene,3,Middle,Delhi,75.0,7.0,1071.0,0,0,0.0,0.0,0.0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
48,1,BeyondWater,16,49,20 Dec 2021,04 Feb 2022,10 Jan 2022,Winning The Sharks Trust,Rannvijay Singh,Food and Beverage,Liquid Water Enhancer,2,Young,West Bengal,75.0,4.0,1875.0,1,1,75.0,15.0,500.0,2,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,7.5
49,1,Let'sTry,16,50,20 Dec 2021,04 Feb 2022,10 Jan 2022,Winning The Sharks Trust,Rannvijay Singh,Food and Beverage,Healthy Snacks,4,Middle,Delhi,45.0,2.0,2250.0,1,1,45.0,12.0,375.0,2,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,6.0
50,1,FindYourKicksIndia,17,51,20 Dec 2021,04 Feb 2022,11 Jan 2022,A Wave Of Startups,Rannvijay Singh,Beauty/Fashion,Sneaker Resale,3,Young,Punjab,50.0,10.0,500.0,1,1,50.0,25.0,200.0,5,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.0,5.0
51,1,AasVidyalaya,17,52,20 Dec 2021,04 Feb 2022,11 Jan 2022,A Wave Of Startups,Rannvijay Singh,Children/Education,EdTech App,2,Middle,Maharashtra,150.0,3.0,5000.0,1,1,150.0,15.0,1000.0,3,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.0,5.0
52,1,Outbox,17,53,20 Dec 2021,04 Feb 2022,11 Jan 2022,A Wave Of Startups,Rannvijay Singh,Business Services,Premium Surprise-Planning,2,Young,West Bengal,50.0,5.0,1000.0,0,0,0.0,0.0,0.0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
53,1,RoadBounce,17,54,20 Dec 2021,04 Feb 2022,11 Jan 2022,A Wave Of Startups,Rannvijay Singh,Technology/Software,Pothole Detection Software and Data,1,Middle,Maharashtra,80.0,10.0,800.0,1,1,80.0,20.0,400.0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,20.0
54,1,Mommy'sKitchen,18,55,20 Dec 2021,04 Feb 2022,12 Jan 2022,Investing In Profitable Businesses,Rannvijay Singh,Food and Beverage,Thin Crust Pizza,3,Middle,Maharashtra,90.0,3.0,3000.0,0,0,0.0,0.0,0.0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
55,1,IndiaHempandCo,18,56,20 Dec 2021,04 Feb 2022,12 Jan 2022,Investing In Profitable Businesses,Rannvijay Singh,Food and Beverage,Hemp Food Products,1,Middle,Karnataka,50.0,4.0,1250.0,1,0,0.0,0.0,0.0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
56,1,Otua,18,57,20 Dec 2021,04 Feb 2022,12 Jan 2022,Investing In Profitable Businesses,Rannvijay Singh,Vehicles/Electrical Vehicles,Electric Auto Vehicle Dandera,2,Middle,Haryana,100.0,1.0,10000.0,1,1,1.0,1.0,100.0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0
57,1,Anthyesti,18,58,20 Dec 2021,04 Feb 2022,12 Jan 2022,Investing In Profitable Businesses,Rannvijay Singh,Business Services,Funeral Service the last rites,1,Middle,Karnataka,50.0,2.5,2000.0,0,0,0.0,0.0,0.0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
58,1,Ethik,19,59,20 Dec 2021,04 Feb 2022,13 Jan 2022,Forming An Idea And Bagging A Deal,Rannvijay Singh,Manufacturing,Leather-free Shoes,2,Middle,Karnataka,15.0,5.0,300.0,0,0,0.0,0.0,0.0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
59,1,WeSTOCK,19,60,20 Dec 2021,04 Feb 2022,13 Jan 2022,Forming An Idea And Bagging A Deal,Rannvijay Singh,Animal/Pets,Brainwired Livestock health monitoring AI pets ear tag,2,Middle,Kerala,50.0,5.0,1000.0,1,1,60.0,10.0,600.0,4,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.0,2.5
60,1,KetoIndia,19,61,20 Dec 2021,04 Feb 2022,13 Jan 2022,Forming An Idea And Bagging A Deal,Rannvijay Singh,Food and Beverage,Customised Keto Diets for various Medical/Health issues,1,Young,Delhi,150.0,1.25,12000.0,1,0,0.0,0.0,0.0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
61,1,Magiclock,19,62,20 Dec 2021,04 Feb 2022,13 Jan 2022,Forming An Idea And Bagging A Deal,Rannvijay Singh,Hardware,LPG Cylinder lock,3,Middle,Maharashtra,120.0,8.0,1500.0,0,0,0.0,0.0,0.0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
62,1,TheStatePlate,20,63,20 Dec 2021,04 Feb 2022,14 Jan 2022,A Variety Of Ideas,Rannvijay Singh,Food and Beverage,Delicacies,2,Young,"Karnataka,West Bengal",65.0,2.0,3250.0,1,1,40.0,3.0,1333.0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,3.0
63,1,Bakarmax,20,64,20 Dec 2021,04 Feb 2022,14 Jan 2022,A Variety Of Ideas,Rannvijay Singh,Technology/Software,Comics & Animation,2,Young,Delhi,35.0,5.0,700.0,0,0,0.0,0.0,0.0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
64,1,INACAN,20,65,20 Dec 2021,04 Feb 2022,14 Jan 2022,A Variety Of Ideas,Rannvijay Singh,Food and Beverage,Can Cocktails,3,Middle,Maharashtra,50.0,2.0,2500.0,1,1,100.0,10.0,1000.0,5,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.0,2.0
65,1,Get-A-Whey,21,66,20 Dec 2021,04 Feb 2022,17 Jan 2022,Game-changing Ideas,Rannvijay Singh,Food and Beverage,Sugar-Free Icecream,2,Middle,Maharashtra,100.0,8.0,1250.0,1,1,100.0,15.0,667.0,3,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33.333333333333336,5.0
66,1,Sid07Designs,21,67,20 Dec 2021,04 Feb 2022,17 Jan 2022,Game-changing Ideas,Rannvijay Singh,Hardware,Inventions,1,Young,Jammu & Kashmir,47.0,10.0,470.0,1,1,25.0,75.0,33.0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,75.0
67,1,TheQuirkyNaari,21,68,20 Dec 2021,04 Feb 2022,17 Jan 2022,Game-changing Ideas,Rannvijay Singh,Beauty/Fashion,Customised Apparels,1,Young,Uttar Pradesh,35.0,5.0,700.0,1,1,35.0,24.0,146.0,2,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,12.0
68,1,HairOriginals,22,69,20 Dec 2021,04 Feb 2022,18 Jan 2022,Turning Ideas Into Businesses,Rannvijay Singh,Beauty/Fashion,Natural Hair Extensions,3,Middle,Haryana,60.0,2.0,3000.0,1,1,60.0,4.0,1500.0,3,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.0,1.3333333333333333
69,1,Poo-de-Cologne,22,70,20 Dec 2021,04 Feb 2022,18 Jan 2022,Turning Ideas Into Businesses,Rannvijay Singh,Beauty/Fashion,Toilet Spray with Essential Oils,1,Middle,Maharashtra,75.0,5.0,1500.0,0,0,0.0,0.0,0.0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
70,1,Moonshine,22,71,20 Dec 2021,04 Feb 2022,18 Jan 2022,Turning Ideas Into Businesses,Rannvijay Singh,Food and Beverage,Meads,2,Middle,Maharashtra,80.0,0.5,16000.0,1,0,0.0,0.0,0.0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
71,1,Falhari,22,72,20 Dec 2021,04 Feb 2022,18 Jan 2022,Turning Ideas Into Businesses,Rannvijay Singh,Food and Beverage,Fresh Fruits salads,3,Middle,Haryana,50.0,2.0,2500.0,1,0,0.0,0.0,0.0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
72,1,NamhyaFoods,23,73,20 Dec 2021,04 Feb 2022,19 Jan 2022,Investing In Innovation,Rannvijay Singh,Food and Beverage,Ayurvedic Enriched Food,1,Young,Jammu & Kashmir,100.0,5.0,2000.0,1,1,50.0,10.0,500.0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,10.0
